Solution,Cosine,BERT,File
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.6279630909104432,0.7457758902635552,02_H2S.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.6228069934459446,0.7558709030949973,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9098464880798192,0.9235090521468302,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9104992816150448,0.9331480611519752,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.926481854259112,0.9378591251934169,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9009293216746328,0.9148133104991008,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9193475749666664,0.9224613279448032,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9199822056009032,0.941353685639453,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8971834505283363,0.9344339769282544,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9135870426828964,0.94080624362896,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9262969498844612,0.914281670472299,02_H2S.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9012263451267248,0.9333112457150832,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5824951975538101,0.7510473464348724,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5796715994556922,0.724124627600374,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5924387629148281,0.7291624905119743,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5977520230177064,0.74896088125234,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5803080601894284,0.7489451432309406,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5896377800053344,0.7356062815425262,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5931705573179521,0.7359075171180024,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5834184682958392,0.7296912319070635,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5712145547135506,0.7442914655827441,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.5662359403819726,0.747397344044103,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9397722168003392,0.9063787520293992,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9334663685134332,0.9142030758068472,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9288683950775132,0.9052789321566652,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9036452839821494,0.9148252879268596,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9039084248712276,0.92884473655109,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9238660273344608,0.9118486018782964,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9239427596470606,0.940801000013221,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9352896715437992,0.9414406083237776,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9046837873871808,0.932446139499722,02_H2S.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9331408673659508,0.9395389304852544,02_H2S.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8658027748778876,0.9419999110725336,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8461787103260127,0.9274286081726744,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8552891622499779,0.9465405955604796,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8751207849425636,0.9495899341911972,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8700841714052854,0.9281693309807044,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8770613450222405,0.9371217682044142,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8439414136451391,0.9419112573337648,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8447322687634,0.9281068433518884,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8751876681224158,0.9183599594205384,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8553469325020505,0.945302938749786,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5857586489963054,0.7530999619972539,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5724672771918998,0.749841602407849,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5812982157246771,0.758183802146341,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5781240978122173,0.7433447378799919,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.563990272942132,0.7598945909259839,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5708049361084453,0.7545620123038501,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5561908705532947,0.7615128606127238,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5586436040891508,0.7626318218211812,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5679590184247316,0.7696666752987904,05_TSS.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.5597028120438845,0.7648978245279341,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.8169657636182525,0.7500234835736972,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.783989827145385,0.7730297472758187,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.8190704682817134,0.7533573763141801,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.8165007402547478,0.7544472038042461,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.8070419673230238,0.7676462135750156,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.8071781215656412,0.7480575845581698,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.8173121353367194,0.7558867775272922,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.7952848465627264,0.7474065735582681,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.7822708775702465,0.7510815227956296,05_TSS.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.7826084599359185,0.7743345478524408,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8393225564210964,0.922553944614312,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8480195882412697,0.9504221311186888,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8523623306781182,0.9547258523545749,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8146523338893598,0.9244301714092218,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8251280430662895,0.9336460165645803,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8207395766253861,0.9303347408411848,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8440977106086037,0.945287893112554,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8244858182691491,0.9216888419163904,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8236483750975997,0.9241456789000608,05_TSS.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8466015626305607,0.942251892656384,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.8030180077435208,0.8036321257125448,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.8005531490605776,0.7979800718973106,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7855288865500483,0.770216212760092,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7999099342032215,0.7691126752401466,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.776409887843125,0.7733875464370703,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7821859921862231,0.8033547368734184,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7840924720180725,0.7878700618092013,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7804772152275448,0.7908436189363182,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.8030047119498473,0.7746205694568544,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7940307516120938,0.7952618959543729,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.88518687432144,0.840860043195699,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8787582879001056,0.8429492130257121,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8710084154162332,0.841762145003441,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8647603726751438,0.8257109462846726,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8564098711910197,0.8432274370525271,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8869573866798494,0.8141158141873547,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8652204455006489,0.8371095168803252,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8636458065534552,0.8153592395692164,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8610964606519699,0.8264929405262295,05_TSS.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8841887983504949,0.8279728368077903,05_TSS.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8316326526498915,0.7815308909595231,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8295340320146766,0.7510250057911304,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8284653099740623,0.7648814723724549,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8523611031815184,0.7824093823768085,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8521290285947896,0.7725667861834646,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.833063195624961,0.7624293772925139,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8227239340818235,0.7488725249375946,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8326721756275368,0.7595432884858783,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8476643776381344,0.7685929956833699,08_Block.docx
"{'temperature': 0.6, 'top_k': 50, 'top_p': 1.0, 'max_new_tokens': 4096}",0.8557941793487674,0.7483097675714937,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8861322742415025,0.7708118057491633,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9103283503345184,0.7450796957446558,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9181858009027226,0.7532766579279968,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8930812803170479,0.7739983554886272,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9055197875637664,0.7756886906959626,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9200084955778473,0.7771977721163574,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8888256244760833,0.7644275230067892,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.8972891443615267,0.7780307327563256,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9140861792512502,0.7789399045652363,08_Block.docx
"{'temperature': 0.8, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.9012611577202868,0.7571626104720274,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0913963277427236,0.7673856469802274,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0604406661128545,0.757169769696208,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0800630440535017,0.7832816688445955,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0706258121037644,0.7687871860196582,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0674135911952894,0.7847286959748966,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0727158543756365,0.7765297904410351,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0789782471451655,0.770932852684734,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0671468834016841,0.7503696740127579,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0612954046057933,0.7808016199325662,08_Block.docx
"{'temperature': 1.0, 'top_k': None, 'top_p': 1.0, 'max_new_tokens': 2048}",0.0746103313677237,0.7776770934511914,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8896018154460256,0.7319382858075834,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8948472492158166,0.7455296292723529,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8776356556872792,0.7534049924732997,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8856874586323099,0.759531414474129,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9037338195595264,0.7489187552710073,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.9034351312372496,0.7344254123759214,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8745272174544053,0.7412349021119019,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8788901775615796,0.7479015051947604,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8936678681351176,0.7608883992120486,08_Block.docx
"{'temperature': 1.1, 'top_k': None, 'top_p': 0.9, 'max_new_tokens': 2048}",0.8952687225484081,0.7411140671055976,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.795666000763084,0.812349105805008,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7779389356321949,0.8040155182733879,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7622113113968076,0.7977033951184439,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7752240747892478,0.8109535990888498,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7933418848770738,0.8186192357163147,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7602623878931102,0.819099654487537,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7748935252729552,0.8203253712898094,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7733267990995525,0.7850679614888335,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.7786280766546256,0.7825633466188434,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 3072}",0.764424675254022,0.7948414158643531,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0470778183976736,0.7686586032352554,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0250538249501796,0.7834432204225524,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0315253257930048,0.7878340066782727,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0325479764988448,0.7759344974226646,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0170518516431571,0.7780488017980789,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0250716327714064,0.7931143897714248,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0405978790589395,0.7837011401274157,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0328611113398889,0.7645060044214375,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0195346464118671,0.7695713012843237,08_Block.docx
"{'temperature': 1.1, 'top_k': 50, 'top_p': 0.9, 'max_new_tokens': 4096}",0.0394714508535499,0.7779418179617512,08_Block.docx
